Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
16/01/2026;11.55;11.49;11.55;11.48;11.53774643880878;45701;527286.55;15/01/2026;11.55
15/01/2026;11.5;11.55;11.55;11.48;11.540998478165545;116307;1342298.91;14/01/2026;11.42
14/01/2026;11.55;11.42;11.55;11.42;11.467875238427853;37223;426868.72;13/01/2026;11.55
13/01/2026;11.5;11.55;11.55;11.47;11.527968078823024;74496;858787.51;12/01/2026;11.5
12/01/2026;11.44;11.5;11.5;11.44;11.476571120689655;9280;106502.58;09/01/2026;11.45
09/01/2026;11.35;11.45;11.45;11.33;11.374198754808264;25217;286823.17;08/01/2026;11.35
08/01/2026;11.49;11.35;11.49;11.3;11.368377347242921;16775;190704.53;07/01/2026;11.49
07/01/2026;11.57;11.49;11.57;11.45;11.56366240989659;312835;3617518.33;06/01/2026;11.55
06/01/2026;11.02;11.55;11.55;11.02;11.385265628269904;33449;380825.75;05/01/2026;11.02
05/01/2026;10.77;11.02;11.17;10.77;10.950796995870274;630066;6899724.86;02/01/2026;10.71
02/01/2026;10.51;10.71;10.8;10.51;10.718926534258815;14551;155971.1;31/12/2025;10.7
01/01/2026;;;;;;;;;10.7
31/12/2025;10.7;10.7;10.7;10.7;10.660571527537236;2887;30777.07;30/12/2025;10.7
30/12/2025;10.5;10.7;10.7;10.5;10.67707593565058;23994;256185.76;29/12/2025;10.5
29/12/2025;10.5;10.5;10.55;10.45;10.49912557842668;18801;197394.06;26/12/2025;10.25
26/12/2025;10;10.25;10.25;10;10.074484121383204;21255;214133.16;24/12/2025;9.95
24/12/2025;10;9.95;10;9.95;9.96094927937916;7216;71878.21;23/12/2025;9.85
23/12/2025;9.8;9.85;9.85;9.8;9.80836715601612;13896;136297.07;22/12/2025;9.75
22/12/2025;9.65;9.75;9.8;9.6;9.737936545589324;33725;328411.91;19/12/2025;9.5
19/12/2025;9.75;9.5;9.75;9.5;9.643882268564493;18126;174805.01;18/12/2025;9.51
18/12/2025;9.46;9.51;9.65;9.46;9.51695342205323;16832;160189.36;17/12/2025;9.47
17/12/2025;9.48;9.47;9.48;9.47;9.478414390164053;27491;260571.09;16/12/2025;9.45
16/12/2025;9.45;9.45;9.5;9.45;9.49091533260938;28547;270937.16;15/12/2025;9.5
15/12/2025;9.5;9.5;9.5;9.45;9.494610631620244;30588;290421.15;12/12/2025;9.51
12/12/2025;9.51;9.51;9.51;9.49;9.50318957771788;20034;190386.9;11/12/2025;9.5
11/12/2025;9.4;9.5;9.5;9.28;9.335948677861937;37099;346354.36;05/12/2025;9.3
10/12/2025;;;;;9.365466395112017;2455;22992.22;05/12/2025;9.3
05/12/2025;9.44;9.3;9.44;9.3;9.40165747580897;9611;90359.33;04/12/2025;9.45
04/12/2025;9.28;9.45;9.45;9.28;9.299627137836207;136002;1264767.89;03/12/2025;9.29
03/12/2025;9.29;9.29;9.3;9.2;9.297572135723636;553124;5142710.29;02/12/2025;9.29
02/12/2025;9.3;9.29;9.3;9.29;9.292327482695296;56632;526243.09;01/12/2025;9.45
01/12/2025;9.45;9.45;9.45;9.3;9.301912429428045;513483;4776373.9;28/11/2025;9.3
28/11/2025;9.17;9.3;9.3;9.17;9.244826551659479;10666;98605.32;27/11/2025;9.12
